,id,progress,mode,fontsize,color,midHash,content,ctime,weight,pool,idStr,attr,date,time
82,1681512753044491264,5399,1,25,16777215,b1881057,5,1727543140,5.0,3.0,1681512753044491264,,2024-09-28,17:05:40
83,1681501304851136768,3000,1,25,16777215,5be7fbc0,4,1727541775,5.0,3.0,1681501304851136768,,2024-09-28,16:42:55
84,1681436575659227648,4903,1,25,16777215,1d4c08f2,4,1727534059,5.0,3.0,1681436575659227648,,2024-09-28,14:34:19
85,1681410736196239872,3061,1,25,16777215,34003a85,5,1727530979,5.0,3.0,1681410736196239872,,2024-09-28,13:42:59
86,1681395076846177024,3897,1,25,16777215,103147f7,5,1727529112,5.0,3.0,1681395076846177024,,2024-09-28,13:11:52
87,1681394540252277760,1682,1,25,16777215,866d61c3,4,1727529048,5.0,3.0,1681394540252277760,,2024-09-28,13:10:48
88,1681387725036798976,3000,1,25,16777215,7e3e5468,5,1727528236,5.0,3.0,1681387725036798976,,2024-09-28,12:57:16
89,1681338639432446464,4000,1,25,16777215,391a3a82,3,1727522384,5.0,3.0,1681338639432446464,,2024-09-28,11:19:44
90,1681322824809369344,900,1,25,16777215,d90b17a4,3,1727520499,5.0,3.0,1681322824809369344,,2024-09-28,10:48:19
91,1681317169520017664,900,1,25,16777215,6179ffb,3,1727519825,5.0,3.0,1681317169520017664,,2024-09-28,10:37:05
92,1681213067070947840,2327,1,25,16777215,292efe2f,4,1727507415,5.0,3.0,1681213067070947840,,2024-09-28,07:10:15
93,1681205129216551424,2000,1,25,16777215,100bf745,3,1727506469,5.0,3.0,1681205129216551424,,2024-09-28,06:54:29
94,1681191862934937600,5800,1,25,16777215,1e822858,4,1727504887,5.0,3.0,1681191862934937600,,2024-09-28,06:28:07
95,1681183166809328384,318354,1,25,16777215,17bf653f,没错,1727503850,,,1681183166809328384,1048576.0,2024-09-28,06:10:50
96,1681156864907492096,3474,1,25,16777215,ca9c137a,5,1727500715,5.0,3.0,1681156864907492096,,2024-09-28,05:18:35
97,1681129323353981952,2015,1,25,16777215,951cc92d,5,1727497432,5.0,3.0,1681129323353981952,,2024-09-28,04:23:52
98,1681121886458617088,3739,1,25,16777215,463b130b,2,1727496545,5.0,3.0,1681121886458617088,,2024-09-28,04:09:05
99,1681105757430569472,4596,1,25,16777215,4721aff5,5,1727494623,5.0,3.0,1681105757430569472,,2024-09-28,03:37:03
100,1681102285687530240,5800,1,25,16777215,63e31a1f,3,1727494209,5.0,3.0,1681102285687530240,,2024-09-28,03:30:09
101,1681056074062625280,2270,1,25,16777215,63bc1f1f,5,1727488700,5.0,3.0,1681056074062625280,,2024-09-28,01:58:20
102,1680999806585194240,5470,1,25,16777215,1cdac4d6,4,1727481992,5.0,3.0,1680999806585194240,,2024-09-28,00:06:32
103,1680953345550772224,547035,1,25,16777215,47d40624,幹就完事了,1727476454,,,1680953345550772224,1048576.0,2024-09-27,22:34:14
104,1680948492756893440,5646,1,25,16777215,47d40624,5,1727475875,5.0,3.0,1680948492756893440,,2024-09-27,22:24:35
105,1680701027126447104,900,1,25,16777215,40fd6e47,1,1727446375,5.0,3.0,1680701027126447104,,2024-09-27,14:12:55
106,1680690420385894400,5000,1,25,16777215,d3ba210d,4,1727445110,5.0,3.0,1680690420385894400,,2024-09-27,13:51:50
107,1680609123676215296,5107,1,25,16777215,9e12677d,5,1727435419,5.0,3.0,1680609123676215296,,2024-09-27,11:10:19
108,1680589963726487808,214920,1,25,16777215,df3b1776,在一些感觉能弥补的不足上下功夫才有热情,1727433135,,,1680589963726487808,1048576.0,2024-09-27,10:32:15
109,1680589845019249664,5113,1,25,16777215,28b739cf,5,1727433121,5.0,3.0,1680589845019249664,,2024-09-27,10:32:01
110,1680536600058069248,4756,1,25,16777215,66d01d22,5,1727426774,5.0,3.0,1680536600058069248,,2024-09-27,08:46:14
111,1680532138333800960,2885,1,25,16777215,9229e344,5,1727426242,5.0,3.0,1680532138333800960,,2024-09-27,08:37:22
112,1680531737106548224,1969,1,25,16777215,ffdb4105,5,1727426194,5.0,3.0,1680531737106548224,,2024-09-27,08:36:34
113,1680531643003325440,5286,1,25,16777215,20e781a4,5,1727426183,5.0,3.0,1680531643003325440,,2024-09-27,08:36:23
114,1680509245772202240,194790,1,25,16777215,aff964dd,大概就是不喜欢社交的人就不要找到处求人的销售工作,1727423513,,,1680509245772202240,1048576.0,2024-09-27,07:51:53
115,1680501402373391872,703463,1,25,16777215,75ca07dc,扎心了老铁,1727422578,,,1680501402373391872,1048592.0,2024-09-27,07:36:18
116,1680470036369768448,4147,1,25,16777215,1546367e,4,1727418839,5.0,3.0,1680470036369768448,,2024-09-27,06:33:59
117,1680461491289188864,2982,1,25,16777215,f6f4d301,5,1727417820,5.0,3.0,1680461491289188864,,2024-09-27,06:17:00
118,1680457991956003328,2758,1,25,16777215,1de4ed03,5,1727417403,5.0,3.0,1680457991956003328,,2024-09-27,06:10:03
119,1680454836900027648,4964,1,25,16777215,5261e188,5,1727417027,5.0,3.0,1680454836900027648,,2024-09-27,06:03:47
120,1680450658962228992,2962,1,25,16777215,1973ba12,5,1727416529,5.0,3.0,1680450658962228992,,2024-09-27,05:55:29
121,1680440064208797696,4000,1,25,16777215,23579bf4,4,1727415266,5.0,3.0,1680440064208797696,,2024-09-27,05:34:26
122,1680427434203462144,4000,1,25,16777215,d94e4787,5,1727413760,5.0,3.0,1680427434203462144,,2024-09-27,05:09:20
123,1680419424794096384,4000,1,25,16777215,478f9204,5,1727412805,5.0,3.0,1680419424794096384,,2024-09-27,04:53:25
124,1680416157137451776,208851,1,25,16777215,2aa07b88,有些是必要的 在不必要的不足上就不用下太多功夫了 不影响生活不阻碍发展,1727412416,,,1680416157137451776,1048576.0,2024-09-27,04:46:56
125,1680413585064335104,3505,1,25,16777215,c77b6d49,4,1727412109,5.0,3.0,1680413585064335104,,2024-09-27,04:41:49
126,1680411406920486144,900,1,25,16777215,f6eeae0e,5,1727411849,5.0,3.0,1680411406920486144,,2024-09-27,04:37:29
127,1680402456754644736,188511,1,25,16777215,6ec70211,save your Energy,1727410783,,,1680402456754644736,1048576.0,2024-09-27,04:19:43
128,1680400803795507968,3598,1,25,16777215,fddf3db,5,1727410585,5.0,3.0,1680400803795507968,,2024-09-27,04:16:25
129,1680398404167070464,4000,1,25,16777215,75f643ab,4,1727410299,5.0,3.0,1680398404167070464,,2024-09-27,04:11:39
130,1680397442522234112,3484,1,25,16777215,8094d6b5,5,1727410185,5.0,3.0,1680397442522234112,,2024-09-27,04:09:45
131,1682906017299471104,4761,1,25,16777215,ca448c4c,4,1727709230,5.0,3.0,1682906017299471104,,2024-09-30,15:13:50
132,1682897920783001856,900,1,25,16777215,2f266fc4,5,1727708265,5.0,3.0,1682897920783001856,,2024-09-30,14:57:45
133,1682865848014763264,706896,1,25,16777215,401eeccf,时薪2美元多,1727704442,,,1682865848014763264,1048576.0,2024-09-30,13:54:02
134,1682771280333524224,1000,1,25,16777215,137d66c8,4,1727693168,5.0,3.0,1682771280333524224,,2024-09-30,10:46:08
135,1682690383986940928,2000,1,25,16777215,d0e6fc75,5,1727683525,5.0,3.0,1682690383986940928,,2024-09-30,08:05:25
136,1682572688444437248,2000,1,25,16777215,6421745a,2,1727669494,5.0,3.0,1682572688444437248,,2024-09-30,04:11:34
137,1682571055325027072,1671,1,25,16777215,951cc2fd,5,1727669300,5.0,3.0,1682571055325027072,,2024-09-30,04:08:20
138,1682470725476471808,706821,1,25,16777215,ce8b9b5c,扎心了老铁，40元人民币时薪中国也很高。,1727657339,,,1682470725476471808,1048576.0,2024-09-30,00:48:59
139,1682446449725552128,900,1,25,16777215,fc5d959b,2,1727654445,5.0,3.0,1682446449725552128,,2024-09-30,00:00:45
140,1682026147086578176,5377,1,25,16777215,83496720,2,1727604341,5.0,3.0,1682026147086578176,,2024-09-29,10:05:41
141,1682012965664185088,1861,1,25,16777215,66a4ccf4,5,1727602770,5.0,3.0,1682012965664185088,,2024-09-29,09:39:30
142,1681986800303964416,4374,1,25,16777215,3e9c0e79,5,1727599651,5.0,3.0,1681986800303964416,,2024-09-29,08:47:31
143,1681926212877945344,2966,1,25,16777215,d3c2c8b5,5,1727592428,5.0,3.0,1681926212877945344,,2024-09-29,06:47:08
144,1681873856102596352,724608,1,25,16777215,3853b895,还记得美国开发雇沈阳开发替他上班么,1727586187,,,1681873856102596352,1048576.0,2024-09-29,05:03:07
145,1681848656883452928,3751,1,25,16777215,6a0edd00,4,1727583183,5.0,3.0,1681848656883452928,,2024-09-29,04:13:03
146,1681803954528390656,5571,1,25,16777215,8608b2e9,5,1727577854,5.0,3.0,1681803954528390656,,2024-09-29,02:44:14
147,1681763743140192256,900,1,25,16777215,8ecc4aac,5,1727573061,5.0,3.0,1681763743140192256,,2024-09-29,01:24:21
148,1681735244363128576,1599,1,25,16777215,1a9e4387,4,1727569663,5.0,3.0,1681735244363128576,,2024-09-29,00:27:43
149,1681512753044491264,5399,1,25,16777215,b1881057,5,1727543140,5.0,3.0,1681512753044491264,,2024-09-28,17:05:40
150,1681501304851136768,3000,1,25,16777215,5be7fbc0,4,1727541775,5.0,3.0,1681501304851136768,,2024-09-28,16:42:55
151,1681436575659227648,4903,1,25,16777215,1d4c08f2,4,1727534059,5.0,3.0,1681436575659227648,,2024-09-28,14:34:19
152,1681410736196239872,3061,1,25,16777215,34003a85,5,1727530979,5.0,3.0,1681410736196239872,,2024-09-28,13:42:59
153,1681395076846177024,3897,1,25,16777215,103147f7,5,1727529112,5.0,3.0,1681395076846177024,,2024-09-28,13:11:52
154,1681394540252277760,1682,1,25,16777215,866d61c3,4,1727529048,5.0,3.0,1681394540252277760,,2024-09-28,13:10:48
155,1681387725036798976,3000,1,25,16777215,7e3e5468,5,1727528236,5.0,3.0,1681387725036798976,,2024-09-28,12:57:16
156,1681338639432446464,4000,1,25,16777215,391a3a82,3,1727522384,5.0,3.0,1681338639432446464,,2024-09-28,11:19:44
157,1681322824809369344,900,1,25,16777215,d90b17a4,3,1727520499,5.0,3.0,1681322824809369344,,2024-09-28,10:48:19
158,1681317169520017664,900,1,25,16777215,6179ffb,3,1727519825,5.0,3.0,1681317169520017664,,2024-09-28,10:37:05
159,1681213067070947840,2327,1,25,16777215,292efe2f,4,1727507415,5.0,3.0,1681213067070947840,,2024-09-28,07:10:15
160,1681205129216551424,2000,1,25,16777215,100bf745,3,1727506469,5.0,3.0,1681205129216551424,,2024-09-28,06:54:29
161,1681191862934937600,5800,1,25,16777215,1e822858,4,1727504887,5.0,3.0,1681191862934937600,,2024-09-28,06:28:07
162,1681183166809328384,318354,1,25,16777215,17bf653f,没错,1727503850,,,1681183166809328384,1048576.0,2024-09-28,06:10:50
163,1681156864907492096,3474,1,25,16777215,ca9c137a,5,1727500715,5.0,3.0,1681156864907492096,,2024-09-28,05:18:35
164,1681129323353981952,2015,1,25,16777215,951cc92d,5,1727497432,5.0,3.0,1681129323353981952,,2024-09-28,04:23:52
165,1681121886458617088,3739,1,25,16777215,463b130b,2,1727496545,5.0,3.0,1681121886458617088,,2024-09-28,04:09:05
166,1681105757430569472,4596,1,25,16777215,4721aff5,5,1727494623,5.0,3.0,1681105757430569472,,2024-09-28,03:37:03
167,1681102285687530240,5800,1,25,16777215,63e31a1f,3,1727494209,5.0,3.0,1681102285687530240,,2024-09-28,03:30:09
168,1681056074062625280,2270,1,25,16777215,63bc1f1f,5,1727488700,5.0,3.0,1681056074062625280,,2024-09-28,01:58:20
169,1680999806585194240,5470,1,25,16777215,1cdac4d6,4,1727481992,5.0,3.0,1680999806585194240,,2024-09-28,00:06:32
170,1680953345550772224,547035,1,25,16777215,47d40624,幹就完事了,1727476454,,,1680953345550772224,1048576.0,2024-09-27,22:34:14
171,1680948492756893440,5646,1,25,16777215,47d40624,5,1727475875,5.0,3.0,1680948492756893440,,2024-09-27,22:24:35
172,1680701027126447104,900,1,25,16777215,40fd6e47,1,1727446375,5.0,3.0,1680701027126447104,,2024-09-27,14:12:55
173,1680690420385894400,5000,1,25,16777215,d3ba210d,4,1727445110,5.0,3.0,1680690420385894400,,2024-09-27,13:51:50
174,1680609123676215296,5107,1,25,16777215,9e12677d,5,1727435419,5.0,3.0,1680609123676215296,,2024-09-27,11:10:19
175,1680589963726487808,214920,1,25,16777215,df3b1776,在一些感觉能弥补的不足上下功夫才有热情,1727433135,,,1680589963726487808,1048576.0,2024-09-27,10:32:15
176,1680589845019249664,5113,1,25,16777215,28b739cf,5,1727433121,5.0,3.0,1680589845019249664,,2024-09-27,10:32:01
177,1680536600058069248,4756,1,25,16777215,66d01d22,5,1727426774,5.0,3.0,1680536600058069248,,2024-09-27,08:46:14
178,1680532138333800960,2885,1,25,16777215,9229e344,5,1727426242,5.0,3.0,1680532138333800960,,2024-09-27,08:37:22
179,1680531737106548224,1969,1,25,16777215,ffdb4105,5,1727426194,5.0,3.0,1680531737106548224,,2024-09-27,08:36:34
180,1680531643003325440,5286,1,25,16777215,20e781a4,5,1727426183,5.0,3.0,1680531643003325440,,2024-09-27,08:36:23
181,1680509245772202240,194790,1,25,16777215,aff964dd,大概就是不喜欢社交的人就不要找到处求人的销售工作,1727423513,,,1680509245772202240,1048576.0,2024-09-27,07:51:53
182,1680501402373391872,703463,1,25,16777215,75ca07dc,扎心了老铁,1727422578,,,1680501402373391872,1048592.0,2024-09-27,07:36:18
183,1680470036369768448,4147,1,25,16777215,1546367e,4,1727418839,5.0,3.0,1680470036369768448,,2024-09-27,06:33:59
184,1680461491289188864,2982,1,25,16777215,f6f4d301,5,1727417820,5.0,3.0,1680461491289188864,,2024-09-27,06:17:00
185,1680457991956003328,2758,1,25,16777215,1de4ed03,5,1727417403,5.0,3.0,1680457991956003328,,2024-09-27,06:10:03
186,1680454836900027648,4964,1,25,16777215,5261e188,5,1727417027,5.0,3.0,1680454836900027648,,2024-09-27,06:03:47
187,1680450658962228992,2962,1,25,16777215,1973ba12,5,1727416529,5.0,3.0,1680450658962228992,,2024-09-27,05:55:29
188,1680440064208797696,4000,1,25,16777215,23579bf4,4,1727415266,5.0,3.0,1680440064208797696,,2024-09-27,05:34:26
189,1680427434203462144,4000,1,25,16777215,d94e4787,5,1727413760,5.0,3.0,1680427434203462144,,2024-09-27,05:09:20
190,1680419424794096384,4000,1,25,16777215,478f9204,5,1727412805,5.0,3.0,1680419424794096384,,2024-09-27,04:53:25
191,1680416157137451776,208851,1,25,16777215,2aa07b88,有些是必要的 在不必要的不足上就不用下太多功夫了 不影响生活不阻碍发展,1727412416,,,1680416157137451776,1048576.0,2024-09-27,04:46:56
192,1680413585064335104,3505,1,25,16777215,c77b6d49,4,1727412109,5.0,3.0,1680413585064335104,,2024-09-27,04:41:49
193,1680411406920486144,900,1,25,16777215,f6eeae0e,5,1727411849,5.0,3.0,1680411406920486144,,2024-09-27,04:37:29
194,1680402456754644736,188511,1,25,16777215,6ec70211,save your Energy,1727410783,,,1680402456754644736,1048576.0,2024-09-27,04:19:43
195,1680400803795507968,3598,1,25,16777215,fddf3db,5,1727410585,5.0,3.0,1680400803795507968,,2024-09-27,04:16:25
196,1680398404167070464,4000,1,25,16777215,75f643ab,4,1727410299,5.0,3.0,1680398404167070464,,2024-09-27,04:11:39
197,1680397442522234112,3484,1,25,16777215,8094d6b5,5,1727410185,5.0,3.0,1680397442522234112,,2024-09-27,04:09:45
198,1683608366053757696,5800,1,25,16777215,1ecc80e0,5,1727792957,5.0,3.0,1683608366053757696,,2024-10-01,14:29:17
199,1683563146071152384,4071,1,25,16777215,9a7f9cb9,5,1727787566,5.0,3.0,1683563146071152384,,2024-10-01,12:59:26
200,1683426613255211008,900,1,25,16777215,edcd32c8,2,1727771290,5.0,3.0,1683426613255211008,,2024-10-01,08:28:10
201,1683331566299834112,3025,1,25,16777215,f3bb6023,5,1727759960,5.0,3.0,1683331566299834112,,2024-10-01,05:19:20
202,1683278370353236224,5280,1,25,16777215,9921f533,5,1727753618,5.0,3.0,1683278370353236224,,2024-10-01,03:33:38
203,1682906017299471104,4761,1,25,16777215,ca448c4c,4,1727709230,5.0,3.0,1682906017299471104,,2024-09-30,15:13:50
204,1682897920783001856,900,1,25,16777215,2f266fc4,5,1727708265,5.0,3.0,1682897920783001856,,2024-09-30,14:57:45
205,1682865848014763264,706896,1,25,16777215,401eeccf,时薪2美元多,1727704442,,,1682865848014763264,1048576.0,2024-09-30,13:54:02
206,1682771280333524224,1000,1,25,16777215,137d66c8,4,1727693168,5.0,3.0,1682771280333524224,,2024-09-30,10:46:08
207,1682690383986940928,2000,1,25,16777215,d0e6fc75,5,1727683525,5.0,3.0,1682690383986940928,,2024-09-30,08:05:25
208,1682572688444437248,2000,1,25,16777215,6421745a,2,1727669494,5.0,3.0,1682572688444437248,,2024-09-30,04:11:34
